update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,first_ack_rate,attempts_per_acked,pinned_fraction,goodput_mbps,acks_m1,units_m1,first_ack_m1,acks_m2,units_m2,first_ack_m2,acks_m3,units_m3,first_ack_m3,acks_m4,units_m4,first_ack_m4
27,7890.3155469510075,83.49787302065619,0.7579485540821217,0.23949512701709538,0.00015976993129892953,0,13.178403438337496,0.857021094914511,0.667215168266456,6259,31,24.711644885978547,3.96139880951409,0.4125199044585987,1.5865424863959816,0.3589997129278173,74.871486,23,24,0.9583333333333334,56,109,0.5137614678899083,119,275,0.43272727272727274,8092,19688,0.4110117838277123
28,6519.497410818341,57.93904317832042,0.860506329113924,0.13645569620253165,0.00025316455696202533,0,9.285296304661092,0.8483630689711718,0.7838859009514373,3950,17,26.829224487051597,3.860281934583809,0.4191331923890063,1.580399514402384,0.35831778870612174,53.906586,98,121,0.8099173553719008,231,494,0.4676113360323887,532,1241,0.42868654311039484,7069,17064,0.41426394749179557
29,3513.2394592699266,45.73853087975732,0.678513731825525,0.3177167474421109,0.0,0,7.6163967685123035,0.8566449729452985,0.5816794003527676,3714,20,20.99321362084177,3.92891830777617,0.4155189620758483,1.5666402744787542,0.3494351382937281,39.642496,45,51,0.8823529411764706,105,212,0.49528301886792453,220,488,0.45081967213114754,7957,19289,0.41251490486805953
30,8590.460791152345,78.15915442521886,0.8429493087557604,0.15391705069124423,0.0005529953917050691,0,13.125487401990473,0.8592871361903591,0.750480965082268,5425,24,20.494176715321082,3.9320659939500473,0.4415126217451799,1.5489760033098883,0.34643239907765255,72.146512,54,64,0.84375,123,231,0.5324675324675324,226,479,0.4718162839248434,8482,19350,0.43834625322997417
31,7901.527472450304,81.5817961873481,0.7696583292463626,0.22854340362923,0.0,0,10.558800265503576,0.850535944606496,0.6913459663317554,6117,31,22.86538995453569,3.958830917097481,0.4122487656475986,1.5855658258916914,0.35931109406952966,74.208206,19,28,0.6785714285714286,70,121,0.5785123966942148,123,293,0.4197952218430034,8054,19609,0.4107297669437503
32,8688.924863159224,75.66113644349599,0.8722406720062512,0.1252197694862278,0.001172103926548154,0,9.937105440493834,0.8421300222996575,0.8175544190587493,5119,23,22.377867434063496,3.9321442007974223,0.3974339075999793,1.6116245525936215,0.3734318778566566,70.303588,40,46,0.8695652173913043,122,216,0.5648148148148148,215,490,0.4387755102040816,7305,18577,0.39322818539053667
33,7289.802684439266,80.14990091686936,0.7391865719819238,0.2575855390574564,0.0,0,11.517972319048805,0.8611660535820324,0.6592425253839043,6196,32,25.124142180961282,3.964106769902463,0.41335641850111304,1.5788764510779436,0.3562716937872178,71.965632,22,28,0.7857142857142857,60,102,0.5882352941176471,105,245,0.42857142857142855,8169,19840,0.4117439516129032
34,9012.327987853048,84.20736569693595,0.8258389261744966,0.17214765100671142,0.00016778523489932885,0,11.446375001992585,0.857630656398849,0.7309663697264953,5960,28,22.843906325043015,3.9487137065850537,0.4190036622685998,1.582419304293325,0.3594382672408252,77.95969,30,36,0.8333333333333334,83,156,0.532051282051282,149,338,0.4408284023668639,8090,19403,0.4169458331185899
35,8987.46096967921,73.72163484117756,0.9154494959884797,0.08228759514503188,0.0,0,9.632113368580427,0.8530313133600522,0.8642185576456983,4861,20,22.119890505140166,3.881228619763699,0.40661561369921295,1.6037283331516408,0.37108264490451187,70.61579,87,97,0.8969072164948454,196,409,0.4792176039119804,490,1120,0.4375,6873,17178,0.40010478519035975
36,6910.67305658129,64.1157512667704,0.8308337009263344,0.16696074106749006,0.0004411116012351125,0,8.561963384801308,0.8511400784882106,0.7478755458853488,4534,21,22.28538380691881,3.9217544309839276,0.40878828229027964,1.591780090739258,0.3632895294616363,59.58699,50,57,0.8771929824561403,98,224,0.4375,264,584,0.4520547945205479,7570,18661,0.4056588607255774
37,7297.954291785163,74.8787383004139,0.7712418300653595,0.22603485838779958,0.00036310820624546115,0,9.689611488596366,0.8374474553775063,0.7373680110898935,5508,28,22.90833374384809,3.9617830659789997,0.38140716281432563,1.6181160961088668,0.3720692845066828,65.97197,26,27,0.9629629629629629,52,114,0.45614035087719296,92,222,0.4144144144144144,7338,19322,0.37977435048131664
38,8558.447960746076,86.81655778897466,0.7777605459057072,0.21944789081885857,0.0004652605459057072,0,11.752076129090836,0.8523314538159843,0.7065321958314327,6448,32,21.036287259188146,3.966735803585814,0.39521048651373836,1.6069230364564153,0.36891504931594016,78.432614,21,24,0.875,40,76,0.5263157894736842,115,277,0.4151624548736462,7663,19458,0.3938225922499743
39,6396.777681625703,58.372607903983784,0.8412620162681784,0.1567660833127927,0.0004929751047572097,0,9.452303717861314,0.8551407675429833,0.7787069241871092,4057,19,23.77221513254817,3.9259947181898935,0.4024966608445495,1.6007265345371013,0.3669387622361703,54.052972,46,59,0.7796610169491526,113,226,0.5,285,624,0.4567307692307692,7391,18557,0.3982863609419626
40,5931.366078839205,61.34847678142057,0.7714412024756853,0.22590627763041557,0.0,0,10.281486660878691,0.8591579856723308,0.6668215631559482,4524,22,22.046845005141137,3.95074776004696,0.4139854567187967,1.5770779934090078,0.3554621039452987,55.441416,30,35,0.8571428571428571,69,146,0.4726027397260274,176,417,0.42206235011990406,8037,19480,0.4125770020533881
41,8935.582336462548,80.76904178576619,0.8446450269050512,0.15275125846207255,0.0006943239021003298,0,12.531629837542502,0.8492498724328276,0.7178051820617103,5761,25,22.463676391820357,3.948706154990516,0.4272155060445599,1.5733347178235813,0.35666538115439,76.900108,34,38,0.8947368421052632,71,133,0.5338345864661654,186,432,0.4305555555555556,8261,19415,0.42549575070821527
42,7183.439053920427,74.79664012112602,0.7656055486395162,0.2310154721678819,0.0005335230304108127,0,9.821078315866888,0.8609504521640001,0.6715675636365982,5623,28,23.52369830912483,3.9697707069076205,0.4111287442967665,1.5836573858039094,0.3594256305991486,67.82831,18,23,0.782608695652174,51,94,0.5425531914893617,77,211,0.36492890995260663,8144,19836,0.41056664650131075
43,6990.682061048112,63.95341616860242,0.8349150297947473,0.16221584639152506,0.0004414036636504083,0,7.105710133507319,0.8452934289362987,0.7685785116801347,4531,22,21.714223716860328,3.958145274279261,0.4020737907082096,1.5934769038701624,0.36533239625594993,59.327784,20,21,0.9523809523809523,55,118,0.4661016949152542,150,325,0.46153846153846156,7763,19403,0.40009276915940833
44,9227.4923541189,88.54705393252218,0.8094059405940595,0.18873762376237624,0.0,0,12.899427790363713,0.8605347734851069,0.6768650556697895,6464,30,22.171605183707747,3.975068309718751,0.4288637692457611,1.561455210609217,0.3503418586984047,83.013292,7,9,0.7777777777777778,42,74,0.5675675675675675,92,192,0.4791666666666667,8661,20249,0.42772482591732924
45,8580.755761973165,79.69357020158789,0.8315129811996419,0.1659803043867502,0.00017905102954341988,0,12.360890812202335,0.855813954862356,0.741584104705692,5585,25,22.332972294918186,3.9665158635294104,0.4205782396690144,1.5709077839392072,0.3544150847403733,74.046146,14,17,0.8235294117647058,55,110,0.5,107,257,0.4163424124513619,8363,19919,0.41985039409608915
46,7679.245731878755,82.5497734519956,0.7504646840148699,0.24643742255266418,0.0006195786864931846,0,13.208859066832963,0.8366560613483858,0.6176083851035764,6456,32,23.750366420700004,3.9827314610651996,0.4182023132719075,1.5778006166495375,0.35644220154549755,76.469312,8,9,0.8888888888888888,23,50,0.46,61,149,0.40939597315436244,8441,20196,0.4179540503069915
47,8273.564277279389,70.84719749310483,0.8850380388841927,0.11263736263736264,0.00021132713440405747,0,7.273558538691033,0.851992247909697,0.8487377405922948,4732,21,19.47779077179205,3.9558387064197795,0.4104647055855492,1.592394964513288,0.3661976335145507,65.974212,26,29,0.896551724137931,60,124,0.4838709677419355,172,430,0.4,7877,19236,0.4094926180079019
48,7265.40385407514,80.0977749017493,0.7382680212868892,0.2578616352201258,0.0006450572488308337,0,9.31299893513585,0.8357514654218425,0.6502116341647978,6201,32,19.695155824966157,3.982892297943273,0.3911757332664828,1.616061548189914,0.371137596165973,72.380446,11,11,1.0,22,48,0.4583333333333333,45,107,0.4205607476635514,7724,19779,0.3905151928813388
49,7304.8534501680015,62.48422028863435,0.8846335697399527,0.11252955082742316,0.0007092198581560284,0,8.771139865861244,0.8563056138551544,0.8123393839272497,4230,18,23.16412768663517,3.9234875797483664,0.418292243553451,1.5903994019649723,0.3640053684244983,59.693826,55,68,0.8088235294117647,126,270,0.4666666666666667,425,950,0.4473684210526316,7521,18141,0.41458574499751943
50,8571.583356533964,82.83682309704882,0.8042716502586351,0.19272484565326214,0.0008343066911396629,0,11.270943841792198,0.8337498916579014,0.7176380969952244,5993,29,22.383615459080296,3.9762343649669534,0.391403517664352,1.621068766848142,0.3750316776482514,75.839352,17,22,0.7727272727272727,31,61,0.5081967213114754,70,162,0.43209876543209874,7604,19484,0.3902689386163006
51,7592.927377392364,75.9015804103948,0.7866337506612591,0.2110738846764239,0.00017633574325515782,0,11.917892472390575,0.8433480118477628,0.6592975220500323,5671,27,23.376618766035048,3.9716806866564043,0.40867885272700255,1.586532966176547,0.3593462392891146,70.817638,13,16,0.8125,40,91,0.43956043956043955,87,192,0.453125,8110,19888,0.4077835880933226
52,5068.994434410885,50.74648396772043,0.7874163319946452,0.21044176706827308,0.0,0,8.940955987996093,0.853113590577507,0.6821126297313261,3735,18,22.03586585233371,3.953794795952317,0.43202045532772776,1.5569535399370906,0.34721063105861205,46.00723,29,42,0.6904761904761905,82,150,0.5466666666666666,174,394,0.4416243654822335,8501,19751,0.4304085869069921
53,7564.1591909520075,70.81431080487508,0.8243592290880191,0.17266044108881382,0.00039737730975561295,0,8.830312783802212,0.8468164592238254,0.7297514622539677,5033,23,21.16790988037635,3.9755499086343304,0.3899629369928879,1.6067315745393635,0.367944537655513,65.956136,17,20,0.85,33,63,0.5238095238095238,78,193,0.40414507772020725,7658,19690,0.3889283900457085
54,8475.767496544147,72.12492032944401,0.8859649122807017,0.11117911056711546,0.0010199918400652795,0,8.036629592423646,0.8594314438591565,0.8184556039984958,4902,21,23.14559908953826,3.9559617299523264,0.40807876798788184,1.5939963456016706,0.365874743852459,68.645788,24,28,0.8571428571428571,54,131,0.4122137404580153,193,459,0.420479302832244,7811,19187,0.4070985563141711
55,5048.093304063619,53.045929520733175,0.7632391355972453,0.23438613156019947,0.00023747328425552126,0,7.848498018390879,0.8605966445488157,0.5782811950112944,4211,20,18.513177206895985,3.9507221964671606,0.44067962113074893,1.5456691297208538,0.34238746548513455,51.329794,31,38,0.8157894736842105,84,156,0.5384615384615384,192,389,0.493573264781491,8719,19899,0.4381627217448113
56,6589.127843739214,68.26829220407298,0.766108867089825,0.22985189459511446,0.0007693787266782073,0,8.900400668043108,0.8741877135466563,0.6572549190188423,5199,26,23.680326745349042,3.982161123368292,0.4013763738984058,1.5937986911810533,0.36271849561431185,62.399502,11,14,0.7857142857142857,23,46,0.5,54,132,0.4090909090909091,8019,20006,0.4008297510746776
57,5102.07156040562,54.881404239469305,0.7501734906315058,0.24705065926439973,0.0002313208420078649,0,5.704614774116836,0.8679281980158752,0.6209172341092662,4323,22,20.64169701832128,3.975385743280259,0.41069849690539345,1.5779127212844792,0.3560447902827861,51.03199,6,9,0.6666666666666666,32,60,0.5333333333333333,96,239,0.401673640167364,8227,20050,0.41032418952618455
58,8294.638753655654,79.9496148554223,0.8026666666666666,0.19516666666666665,0.0,0,8.958127273197276,0.8605509174318627,0.687677356912862,6000,29,22.579172557788176,3.9905754042429336,0.41782824836728727,1.5729625690118016,0.35565116352102505,76.077132,6,8,0.75,14,19,0.7368421052631579,35,77,0.45454545454545453,8518,20414,0.4172626628784168
59,6316.80917686184,60.546626750232626,0.8093541202672606,0.18841870824053453,0.0,0,7.654448305618554,0.8628755770630157,0.6774937983628024,4490,21,20.122470383152805,3.981368702893028,0.43241148835181864,1.554688679720139,0.34842842716485734,57.48066,13,14,0.9285714285714286,31,63,0.49206349206349204,80,171,0.4678362573099415,8804,20399,0.431589783812932
60,6290.64523146873,70.18001700670523,0.7351959233878053,0.2611140397118257,0.00017571604287471446,0,6.975395279498436,0.8570914634549494,0.576065887095188,5691,29,21.54111992737431,3.975069048608909,0.4252963270084386,1.5654740699272227,0.35236139630390145,67.007154,7,7,1.0,32,58,0.5517241379310345,157,323,0.48606811145510836,8523,20113,0.4237557798438821
61,9181.936879785602,79.63040034767421,0.8769994484280199,0.12189740761169332,0.0,0,12.985894175671106,0.8673218945987289,0.7659253274024969,5439,22,23.023103130103316,3.9763665009127895,0.4324417009602195,1.5662147007849934,0.3530064344353228,75.704194,16,19,0.8421052631578947,43,88,0.48863636363636365,125,281,0.44483985765124556,8643,20024,0.43163204155013984
62,5666.515155053346,65.63554457706591,0.7177597641857038,0.2792925571112749,0.000552689756816507,0,6.580852112619072,0.8680024252385674,0.6014911739467881,5428,29,20.14241325093794,3.9896251249116226,0.40426265012797796,1.5894060169709436,0.3617342130065975,60.949816,5,5,1.0,17,37,0.4594594594594595,29,73,0.3972602739726027,8162,20201,0.4040394039899015
63,5232.64715050416,58.25600439902953,0.7365739758013161,0.2604542559966037,0.0006368074718743367,0,8.34285739319465,0.8708437987182471,0.5884834299401024,4711,24,21.02962864577277,3.9604468215372677,0.4208798745835783,1.5682250681479195,0.35218508997429304,55.028378,8,9,0.8888888888888888,15,41,0.36585365853658536,313,647,0.48377125193199383,8255,19715,0.4187167131625666
64,4233.282969340807,48.8758914022543,0.7220927220927221,0.2747992747992748,0.000259000259000259,0,7.440559882690718,0.8618314084530937,0.6085712825121476,3861,20,23.975481590974532,3.9843585976136353,0.415448343079922,1.573838580658394,0.35363971398872335,43.701168,7,9,0.7777777777777778,26,44,0.5909090909090909,61,140,0.4357142857142857,8431,20327,0.4147685344615536
65,8278.313485930987,82.85010465752757,0.7894736842105263,0.20857096301124328,0.00032589212970506764,0,10.040586011588344,0.8572886722977606,0.6552073570346332,6137,29,23.51749830776183,3.9910809253400084,0.41870911043843373,1.578030844653253,0.35702401506827813,77.381826,3,3,1.0,15,22,0.6818181818181818,31,74,0.4189189189189189,8527,20383,0.4183388117548938
66,9375.670389205437,91.62371903963472,0.7973470891672808,0.20014738393515108,0.0,0,11.676479095397742,0.8593034556228533,0.6773226870212321,6785,32,20.689696944226895,3.995431145367986,0.4148484404744472,1.578741358275722,0.35807613974620084,85.65947,3,4,0.75,8,17,0.47058823529411764,14,32,0.4375,8474,20434,0.41470098854849763
67,7921.938237477022,77.7479575494598,0.7951931330472103,0.20240343347639486,0.00017167381974248928,0,6.730413724392115,0.8506701387897742,0.6855467653553409,5825,28,20.383280151566332,3.988850935251378,0.4022420860289397,1.5936185492972197,0.3642585790085084,73.315046,8,9,0.8888888888888888,15,26,0.5769230769230769,81,164,0.49390243902439024,8041,20050,0.4010473815461347
68,9634.208861264267,79.49913869973061,0.9137113597572539,0.08458183197420822,0.00037929072634174094,0,10.919128440360208,0.8622935199579433,0.8357669372900993,5273,21,20.6272730402615,3.9656536176422628,0.41686674669867946,1.5805836254897918,0.3611554930657634,76.68487,17,18,0.9444444444444444,73,167,0.437125748502994,237,550,0.4309090909090909,8007,19257,0.415796853092382
69,7183.403785510333,69.7819305306293,0.8022366097704532,0.19501667647635865,0.00019619383951343929,0,10.537547832970697,0.8534262627857965,0.6994544912868536,5097,24,22.274889200584973,3.984943060599001,0.4161192273752329,1.5775606262150823,0.3570978315683308,64.4482,10,12,0.8333333333333334,35,55,0.6363636363636364,46,136,0.3382352941176471,8397,20195,0.4157959891062144
70,6844.419946305093,70.66234251318403,0.7695349275089437,0.22782903408021088,0.000564865373752589,0,8.193249110793811,0.8442171291928016,0.6749421671594563,5311,27,20.75604357413348,3.987715952399213,0.39010356731875717,1.6144169537530013,0.3714977516430301,64.458916,2,2,1.0,21,46,0.45652173913043476,35,95,0.3684210526315789,7739,19844,0.38999193710945373
71,7178.892489105138,71.79049949303767,0.7852667552686539,0.21017657110309473,0.0015188912094171254,0,8.788835085469488,0.8461647555088638,0.7065401478312922,5267,26,24.080745868437756,3.9897519975317626,0.3952837729816147,1.6126550478882085,0.37119879366675046,64.963354,4,5,0.8,18,31,0.5806451612903226,48,99,0.48484848484848486,7842,19881,0.39444695940848046
72,6785.641591407864,57.36287302910613,0.8939593774729623,0.10340279609601688,0.0005275652862041678,0,6.580159559836863,0.8403843845383835,0.8827680664355296,3791,17,22.86311165253053,3.9361120173670323,0.399317229607407,1.6087350682593857,0.3720809379973367,53.46422,44,55,0.8,126,240,0.525,403,945,0.4264550264550265,7147,18093,0.39501464654838886
73,7569.09217666091,78.05046290355415,0.7714045416316232,0.22691337258200167,0.0,0,9.391999034451482,0.8460850215486,0.6431107335027297,5945,29,24.14761924758554,3.987762957572073,0.41685133205298663,1.5862970175258788,0.3610735298744612,72.72187,8,8,1.0,23,38,0.6052631578947368,27,70,0.38571428571428573,8407,20191,0.4163736318161557
74,5455.218627060518,49.8091859294105,0.8398182334564044,0.15762567452428286,0.00028401022436807724,0,6.24200714785132,0.8414891243129212,0.7632449023807604,3521,16,19.122030038823098,3.938485656027425,0.42110825909708594,1.5745094945031823,0.35532121998702143,46.499324,25,41,0.6097560975609756,109,254,0.42913385826771655,399,862,0.462877030162413,7834,18712,0.41866182129115004
75,8796.479185191682,70.28224930578811,0.9382960035133948,0.05928853754940711,0.000878348704435661,0,8.79950522957701,0.8594704121561977,0.9105423937122684,4554,18,22.966458464792048,3.907774316073189,0.43440724363023797,1.5836565395388924,0.3642357508618093,67.610128,75,102,0.7352941176470589,244,508,0.48031496062992124,727,1485,0.4895622895622896,7206,16901,0.42636530382817583
76,7734.195029883502,63.25383609385945,0.9237329434697856,0.07456140350877193,0.0004873294346978557,0,10.5672626786912,0.855287631799412,0.8615548300901121,4104,16,23.61517488057834,3.8887981532094766,0.40751274483498795,1.5983342587451417,0.3671896223852214,60.315074,70,87,0.8045977011494253,301,647,0.4652241112828439,803,1920,0.41822916666666665,6420,15981,0.4017270508729116
77,7123.60389998593,77.1432633639836,0.7484431333988856,0.2487708947885939,0.0004916420845624386,0,8.945196077271376,0.8359433872659827,0.5992852003498749,6102,31,22.643256140525608,3.9843600956499063,0.4027640182286507,1.596625608115102,0.36461775721524564,73.19839,6,6,1.0,16,31,0.5161290322580645,79,167,0.47305389221556887,8030,19984,0.4018214571657326
78,7262.817901818645,76.39654633925085,0.7605347774581147,0.23726518869521068,0.00016923337282112033,0,11.176964822878535,0.847158927323268,0.6174134366186605,5909,29,24.563700148005324,3.9879320445187614,0.4040563937670047,1.5973116047332365,0.3640481958033158,71.14647,5,6,0.8333333333333334,14,37,0.3783783783783784,45,91,0.4945054945054945,8104,20081,0.40356555948408945
79,6568.249743513299,54.875772906919536,0.9049609810479375,0.09308807134894091,0.0008361204013377926,0,10.67521980804231,0.8488582794169914,0.8679067538267462,3588,16,26.445419220535154,3.949557463051806,0.40416751579376403,1.5985149550303284,0.3691383023173593,51.345202,30,34,0.8823529411764706,91,185,0.4918918918918919,299,680,0.43970588235294117,7513,18729,0.40114261305996046
80,8857.397909452537,86.71268486522145,0.7991035697134624,0.1981751240595486,0.00016007683688170322,0,12.99566626875924,0.8566061446163736,0.6941384330228543,6247,29,23.339733007824698,3.9918922885739487,0.40885250723003774,1.5877490244403367,0.3599284660998337,79.31322,2,2,1.0,15,27,0.5555555555555556,31,67,0.4626865671641791,8293,20305,0.40842157104161536
81,3415.283330329874,40.4442648432815,0.7140672782874617,0.2837920489296636,0.0003058103975535168,0,8.049447488411456,0.8488154246401892,0.5729198138754411,3270,17,23.2551650357139,3.978633899690525,0.4153170731707317,1.5698780926907052,0.3513889767765614,36.885342,13,16,0.8125,36,81,0.4444444444444444,82,201,0.4079601990049751,8383,20202,0.41495891495891496
82,7533.940071178199,60.310458465440504,0.941421504816454,0.05623535537620411,0.0002603488674824265,0,6.878604423754114,0.8562605095472909,0.9301013190305613,3841,16,21.1750866606155,3.8921850459517335,0.401369643143759,1.6030205550406194,0.3719422043010753,57.820326,102,117,0.8717948717948718,251,504,0.498015873015873,555,1300,0.4269230769230769,6594,16770,0.3932021466905188
83,9974.781532245985,92.4421804756009,0.8314294535350417,0.16640938561284346,0.0006174745291756715,0,14.985099910438024,0.8470462598284159,0.7355245484801533,6478,30,25.052269321038374,3.9865056725600527,0.4144255487443148,1.5904482527919304,0.36321853554114464,85.319106,8,11,0.7272727272727273,17,37,0.4594594594594595,38,101,0.37623762376237624,8320,20079,0.41436326510284377
84,7874.109765284009,70.66013966130394,0.8498102656281207,0.1487916916317156,0.0,0,7.444002950411405,0.8603354080424946,0.7496739760534692,5007,22,21.244792408636833,3.9834558242717364,0.4101908321857171,1.5798143614851081,0.35887490934317157,67.208186,9,9,1.0,32,60,0.5333333333333333,76,193,0.39378238341968913,8223,20070,0.40971599402092673
85,8282.077856503789,78.87420122723836,0.8123718386876282,0.18523581681476417,0.00017088174982911826,0,9.776119941423788,0.8627350491051042,0.6652673753491245,5852,27,21.39793075323223,3.9914115077178485,0.4153128834355828,1.5823119564664598,0.36016203994473056,75.462356,5,7,0.7142857142857143,14,27,0.5185185185185185,30,71,0.4225352112676056,8413,20270,0.41504686729156387
86,7039.724864216449,63.57413167988595,0.8492383512544803,0.14829749103942652,0.0006720430107526882,0,9.265585548169952,0.8561534973804014,0.7283396913943014,4464,19,19.82740564526366,3.967709735418224,0.42937159141158554,1.564750051429747,0.3518152866242038,60.75478,16,16,1.0,64,138,0.463768115942029,179,422,0.42417061611374407,8480,19777,0.4287809071143247
87,6456.458685997266,66.52652521174345,0.7727458180334558,0.2248062015503876,0.0,0,15.113569464274377,0.8496967560243053,0.6659397774297201,4902,24,21.46933904136196,3.9901241948174158,0.42954961905680394,1.5582629796269147,0.34814861381781603,59.232162,5,5,1.0,15,37,0.40540540540540543,34,81,0.41975308641975306,8854,20615,0.4294930875576037
88,4455.7826204671255,50.85774705106203,0.7266418835192069,0.26964064436183394,0.0007434944237918215,0,11.959258944244933,0.8536802970134036,0.5772877163485738,4035,20,25.03017175450455,3.9864296667581214,0.4360905863160925,1.5516874429917908,0.34430252312338766,46.186198,1,2,0.5,21,37,0.5675675675675675,45,110,0.4090909090909091,9022,20693,0.4359928478229353
89,6593.858075377678,71.99906015359714,0.7448191078328065,0.2521952932911837,0.00035124692658939234,0,12.585836044756677,0.8570799752838919,0.5862920139840755,5694,28,23.59417797139495,3.991071802875786,0.43131548311990686,1.5692017727064338,0.35261422515308527,67.125236,10,12,0.8333333333333334,15,23,0.6521739130434783,42,76,0.5526315789473685,8825,20505,0.4303828334552548
90,6848.598003197587,63.78639167313323,0.8304706669640866,0.16685255409324112,0.0,0,10.99841255707593,0.8517322255315688,0.7183976451306459,4483,20,21.569298768959037,3.98273694580259,0.4340811085808421,1.5576738305941846,0.34863977781985733,58.947194,13,13,1.0,31,56,0.5535714285714286,89,188,0.4734042553191489,8826,20382,0.4330291433617898
91,8908.00758543486,86.56108756681758,0.8010701920050362,0.1962543279823733,0.0003147623544224111,0,15.355209897536957,0.8530418351438744,0.6860314540181215,6354,30,25.974899968338452,3.992495016754799,0.4264863286951445,1.5707975833883332,0.3547232599755125,79.961962,6,6,1.0,9,23,0.391304347826087,18,44,0.4090909090909091,8733,20481,0.42639519554709243
92,8762.018477287758,77.38371657122654,0.8617734724292101,0.13617734724292102,0.0007451564828614009,0,10.3792305480005,0.84147660726094,0.7675931072520724,5368,23,21.775470811031504,3.979475035149382,0.41602465331278893,1.5927954933071478,0.36442900015795293,73.473798,11,13,0.8461538461538461,32,70,0.45714285714285713,95,222,0.42792792792792794,8232,19814,0.4154638134652266
93,8610.241378553344,84.90604836041713,0.7914691943127962,0.20600315955766194,0.0,0,9.720230173833524,0.8485755841723981,0.6877821376696016,6330,31,22.874973715017347,3.992142704470063,0.4060328256690818,1.595520693570028,0.3633625152969971,78.424746,5,7,0.7142857142857143,11,19,0.5789473684210527,30,56,0.5357142857142857,8192,20207,0.4054040678972633
94,8982.301794803507,73.03971637059252,0.9260897030953885,0.07264687302590019,0.0,0,6.532169326827822,0.8436637788419411,0.8998885043183963,4749,20,24.5472133310989,3.946462154166581,0.41877476379152695,1.5842077922077922,0.36381851085832473,69.527088,37,47,0.7872340425531915,92,224,0.4107142857142857,385,789,0.4879594423320659,7730,18626,0.4150112745624396
95,7535.122295670207,62.93453450303148,0.90572878897752,0.0923374425912497,0.00024172105390379503,0,7.469894131247918,0.845836414934877,0.8528872444562456,4137,17,23.55264892216172,3.9234944943342724,0.41060660722568676,1.587927908712808,0.3629797432614334,59.695252,46,54,0.8518518518518519,165,353,0.46742209631728043,539,1219,0.4421657095980312,7217,17777,0.40597401136299716
96,9000.03826543736,83.1367338545668,0.8309835230168167,0.16578902666893156,0.0006794632240529981,0,13.625831167578893,0.8607494366972773,0.7202982032942276,5887,27,23.227471540023846,3.9895537212814753,0.4040313772217258,1.5994630595281119,0.3669024045261669,77.434352,6,8,0.75,10,21,0.47619047619047616,38,81,0.4691358024691358,8084,20032,0.40355431309904155
97,8755.698224809139,84.82742303488901,0.8023332237923102,0.19520210318764378,0.00032862306933946765,0,8.718610836356579,0.8284128050160237,0.7473415911540464,6086,30,23.818719353180633,3.9899705330024386,0.3816439737771054,1.627862996427821,0.3770028275212064,77.039046,3,3,1.0,10,21,0.47619047619047616,35,95,0.3684210526315789,7520,19711,0.38151286083912533
98,6540.7775778442065,57.40583266264289,0.8688946015424165,0.12853470437017994,0.0,0,12.676592990180641,0.8397544421033253,0.774727581325606,3890,17,20.026259843523317,3.9581371422630336,0.40866129919487926,1.5856646078787564,0.3609752979899658,53.82118,15,18,0.8333333333333334,57,122,0.4672131147540984,226,544,0.41544117647058826,7874,19313,0.40770465489566615
99,9019.589554648242,77.94549012001492,0.8745612414557546,0.12285239238869389,0.00018474043968224645,0,9.213719644962758,0.8438353511966815,0.7673707437063516,5413,23,21.17148414562177,3.9686812929488076,0.4296724470134875,1.5721960704052396,0.3564888408469511,75.520256,13,14,0.9285714285714286,68,126,0.5396825396825397,179,383,0.46736292428198434,8437,19718,0.4278831524495385
100,8220.344996948763,77.15254233855674,0.818344039971449,0.17844396859386152,0.0007137758743754461,0,8.756324376998245,0.8364569522271951,0.7348695327516203,5604,27,25.139967241659953,3.990779144677683,0.38992321975209515,1.6167864209101324,0.3742502747684095,72.377666,3,3,1.0,10,24,0.4166666666666667,31,74,0.4189189189189189,7726,19826,0.38969030565923535
101,8104.345857129566,78.99610687466779,0.7987697715289982,0.1977152899824253,0.0001757469244288225,0,10.639731556407453,0.8371872005907174,0.7278650069439405,5690,28,22.061778590218637,3.9906774775542577,0.3921013412816691,1.604470661285315,0.36777638190954776,71.600808,7,7,1.0,15,29,0.5172413793103449,40,75,0.5333333333333333,7831,20019,0.3911783805384884
102,8665.784668721475,83.554797892911,0.8040331761261994,0.19320214669051877,0.0004878842088144414,0,8.666905541974842,0.8466548708373797,0.7053265088832176,6149,30,20.273230699004273,3.993913600721241,0.41360357265544484,1.5858271730818252,0.3612025455343428,78.166722,2,2,1.0,14,25,0.56,12,38,0.3157894736842105,8400,20312,0.41354864119732176
103,7487.681883589988,73.83678663799044,0.7919438285291944,0.20546932742054694,0.0003695491500369549,0,6.369695918349071,0.8427400481770054,0.7233500695411853,5412,27,22.561076729830102,3.992173956386454,0.3915380786460926,1.6094536398069839,0.36978480456741325,67.109638,5,5,1.0,10,24,0.4166666666666667,29,73,0.3972602739726027,7822,19988,0.3913348008805283
