world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
D26,SUS+CQI-Feasible,30087,2064.6603,108.4121,105.5842,0.5058,0.4926,3.4235,0.5751
D26,SUS+CQI@m=3,30087,1382.6735,109.2074,101.397,0.4832,0.5149,2.9983,0.5707
D26,SUS-RPS,30088,4325.8464,91.6114,89.8662,0.5729,0.4252,2.1326,0.6288
D26,SUS+CQI-Feasible,30088,4068.7125,90.422,89.4317,0.5701,0.428,3.0823,0.6201
D26,SUS+CQI@m=3,30088,3731.4014,93.4842,86.4733,0.5476,0.4505,2.998,0.6372
D26,SUS-RPS,30089,7053.9982,93.6431,91.7914,0.6595,0.3393,2.2499,0.7196
D26,SUS+CQI-Feasible,30089,6948.9468,93.0455,91.9436,0.659,0.3398,3.1615,0.7169
D26,SUS+CQI@m=3,30089,6352.0383,95.3683,87.6462,0.6252,0.3733,2.9823,0.7314
D26,SUS-RPS,30090,4616.7905,52.3313,49.4665,0.7086,0.2903,1.6193,0.8015
D26,SUS+CQI-Feasible,30090,3442.631,46.1204,45.6874,0.6613,0.3373,2.4598,0.7219
D26,SUS+CQI@m=3,30090,4079.9619,52.1339,46.7235,0.6681,0.3301,2.9194,0.799
D26,SUS-RPS,30091,4758.0598,46.667,44.7105,0.7744,0.2245,1.6684,0.8293
D26,SUS+CQI-Feasible,30091,3648.162,41.0567,40.9148,0.7157,0.2835,2.3226,0.7485
D26,SUS+CQI@m=3,30091,4401.9005,45.9961,42.9694,0.7455,0.2532,2.7642,0.8261
D26,SUS-RPS,30092,1806.68,70.3383,67.9979,0.5193,0.4791,1.7404,0.5717
D26,SUS+CQI-Feasible,30092,1165.6932,66.3725,66.1558,0.5089,0.4895,2.739,0.543
D26,SUS+CQI@m=3,30092,1129.5558,70.2695,64.3972,0.4907,0.5076,2.9878,0.5834
D26,SUS-RPS,30093,2919.3885,71.8929,69.3756,0.555,0.4428,1.7813,0.6092
D26,SUS+CQI-Feasible,30093,2135.0094,67.4051,67.1231,0.5392,0.4588,2.7422,0.5692
D26,SUS+CQI@m=3,30093,2495.7289,71.8398,67.3177,0.5368,0.461,2.9811,0.6106
D26,SUS-RPS,30094,5280.3431,91.5723,89.4397,0.6032,0.3957,2.1308,0.6758
D26,SUS+CQI-Feasible,30094,5250.8048,91.1922,89.8416,0.6047,0.3941,3.0886,0.6817
D26,SUS+CQI@m=3,30094,4536.7607,94.3621,84.746,0.5663,0.4322,2.9744,0.7025
D26,SUS-RPS,30095,5859.5413,75.721,73.5408,0.667,0.3313,1.9516,0.7299
D26,SUS+CQI-Feasible,30095,5570.6872,73.7002,73.142,0.6636,0.3347,2.9848,0.7162
D26,SUS+CQI@m=3,30095,5399.3068,77.0854,70.7521,0.638,0.3601,2.9702,0.7416
D26,SUS-RPS,30096,5349.174,58.627,55.7899,0.7228,0.2759,1.6934,0.8102
D26,SUS+CQI-Feasible,30096,4289.4059,52.8749,52.6049,0.6848,0.3142,2.4439,0.7401
D26,SUS+CQI@m=3,30096,4774.8079,58.3642,52.8132,0.6833,0.3148,2.9086,0.8107
D26,SUS-RPS,30097,4438.3892,63.1771,60.0911,0.6416,0.3567,1.7256,0.7166
D26,SUS+CQI-Feasible,30097,3722.9239,58.6652,58.2929,0.6243,0.3741,2.5241,0.6593
D26,SUS+CQI@m=3,30097,3935.32,63.0131,57.7691,0.6131,0.3847,2.9149,0.7131
D26,SUS-RPS,30098,4180.2603,82.3251,79.2028,0.5821,0.4168,1.9451,0.6557
D26,SUS+CQI-Feasible,30098,3794.4683,79.5922,78.5952,0.5788,0.4202,2.8405,0.6328
D26,SUS+CQI@m=3,30098,3379.0495,83.2918,75.3386,0.5483,0.4506,2.997,0.6653
D26,SUS-RPS,30099,4783.0712,54.5262,51.5514,0.7064,0.2926,1.555,0.8123
D26,SUS+CQI-Feasible,30099,4037.3472,49.9817,49.4643,0.6833,0.3159,2.4572,0.759
D26,SUS+CQI@m=3,30099,4376.5295,55.099,49.2604,0.6725,0.3262,2.9364,0.8199
