world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
V60max,SUS-RPS,30085,4112.7397,96.6817,95.9589,0.5745,0.4208,3.0246,0.6126
V60max,SUS+CQI-Feasible,30085,4047.8352,98.6896,95.8935,0.5692,0.4267,3.7227,0.617
V60max,SUS+CQI@m=3,30085,3655.0651,98.7749,93.8857,0.5549,0.4409,2.9995,0.6108
V60max,SUS-RPS,30086,5839.0733,86.3934,84.4584,0.6511,0.3462,2.5064,0.6884
V60max,SUS+CQI-Feasible,30086,5377.8073,83.4924,83.2162,0.6423,0.355,3.0791,0.662
V60max,SUS+CQI@m=3,30086,4962.07,84.3507,80.6368,0.6205,0.3762,2.9794,0.6759
V60max,SUS-RPS,30087,-428.9448,97.4336,96.7622,0.4667,0.5276,2.8349,0.5863
V60max,SUS+CQI-Feasible,30087,2306.4746,111.4073,108.6404,0.5182,0.4772,3.717,0.573
V60max,SUS+CQI@m=3,30087,1702.9837,110.4373,105.7954,0.5029,0.4925,3.0,0.5632
V60max,SUS-RPS,30088,3828.448,90.3781,89.6365,0.5722,0.4238,2.593,0.6326
V60max,SUS+CQI-Feasible,30088,4315.3682,94.0386,92.126,0.584,0.4127,3.6199,0.6386
V60max,SUS+CQI@m=3,30088,3877.201,94.2928,89.7002,0.5669,0.4296,2.9999,0.6354
V60max,SUS-RPS,30089,7230.9862,95.6355,94.9521,0.6791,0.3186,2.8302,0.7262
V60max,SUS+CQI-Feasible,30089,7168.5714,96.4405,94.7416,0.6751,0.3226,3.5721,0.7322
V60max,SUS+CQI@m=3,30089,6493.561,96.1572,91.1487,0.6477,0.3498,2.9975,0.7298
V60max,SUS-RPS,30090,4799.0339,53.2363,51.678,0.739,0.259,2.0337,0.8045
V60max,SUS+CQI-Feasible,30090,4482.5923,51.6621,50.8554,0.7255,0.2718,3.1637,0.7835
V60max,SUS+CQI@m=3,30090,4316.8467,53.2405,49.3089,0.7007,0.2964,2.9831,0.7978
V60max,SUS-RPS,30091,4711.0041,47.1572,45.6442,0.7898,0.2083,2.0053,0.8314
V60max,SUS+CQI-Feasible,30091,4215.6277,44.3197,44.139,0.7653,0.2333,2.6545,0.7824
V60max,SUS+CQI@m=3,30091,4339.2943,46.3113,43.9397,0.7603,0.2372,2.9119,0.824
V60max,SUS-RPS,30092,2000.2521,71.754,70.3302,0.5376,0.4588,2.2906,0.573
V60max,SUS+CQI-Feasible,30092,1796.6896,70.4155,69.864,0.5344,0.4618,3.167,0.5621
V60max,SUS+CQI@m=3,30092,1382.4168,71.3039,67.2605,0.5121,0.4841,2.9973,0.5798
V60max,SUS-RPS,30093,3034.091,73.0598,71.543,0.572,0.4244,2.3233,0.6152
V60max,SUS+CQI-Feasible,30093,2738.555,71.361,70.8649,0.5662,0.4304,3.1113,0.5981
V60max,SUS+CQI@m=3,30093,2526.0913,72.6121,69.1985,0.5512,0.4453,2.9977,0.6122
V60max,SUS-RPS,30094,5471.3814,93.5738,92.5385,0.6216,0.3758,2.6016,0.6842
V60max,SUS+CQI-Feasible,30094,5417.2015,94.2019,92.3938,0.6178,0.3793,3.5209,0.6965
V60max,SUS+CQI@m=3,30094,4653.5645,94.6946,87.8947,0.5861,0.4107,2.9942,0.699
V60max,SUS-RPS,30095,6214.0947,78.0124,77.1052,0.6953,0.3017,2.5361,0.7384
V60max,SUS+CQI-Feasible,30095,6194.2574,78.1467,77.3197,0.694,0.3026,3.4713,0.7386
V60max,SUS+CQI@m=3,30095,5607.9179,78.1434,73.754,0.663,0.3336,2.9923,0.7419
V60max,SUS-RPS,30096,5555.3128,59.6367,58.3003,0.7549,0.2439,2.1198,0.8175
V60max,SUS+CQI-Feasible,30096,5274.2988,58.1283,57.4525,0.7445,0.254,3.0284,0.8003
V60max,SUS+CQI@m=3,30096,5041.7261,59.499,55.6838,0.7177,0.2803,2.984,0.8166
V60max,SUS-RPS,30097,4756.9882,64.6011,63.0764,0.6723,0.324,2.2071,0.7279
V60max,SUS+CQI-Feasible,30097,4534.7164,63.614,62.5008,0.6652,0.3313,3.0986,0.7137
V60max,SUS+CQI@m=3,30097,4031.2785,64.1539,59.6702,0.6322,0.3646,2.9856,0.7208
V60max,SUS-RPS,30098,3830.9005,80.5315,79.5562,0.586,0.4096,2.4065,0.6592
V60max,SUS+CQI-Feasible,30098,4133.7917,83.8578,81.3042,0.5938,0.4032,3.5281,0.6657
V60max,SUS+CQI@m=3,30098,3571.6727,84.493,78.2518,0.5684,0.4285,3.0,0.6688
V60max,SUS-RPS,30099,5074.3509,55.8406,54.4559,0.7422,0.2552,2.0497,0.8162
V60max,SUS+CQI-Feasible,30099,4882.653,54.9934,53.8768,0.7338,0.2632,3.1722,0.8056
V60max,SUS+CQI@m=3,30099,4606.168,56.0593,51.8298,0.7049,0.2921,2.992,0.8196
