update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals
171,8095.575817045646,63.43194897110699,0.9500856373868363,0.04722290188402251,0.0019574259848299485,0,22.91348808191087,0.843875283248582,0.9036838005509941,4087
172,6496.656642791706,55.352960302120245,0.8854899837574445,0.10747157552788306,0.006497022198159177,0,9.136122687524619,0.8523572558956014,0.82459410893902,3694
173,8103.270476470888,63.192812282760386,0.9508961453474097,0.04345691136754235,0.003682789098944267,0,13.25842139790504,0.8403761627586877,0.9249242707994689,4073
174,6674.528671477863,56.86190602615838,0.8811402392466277,0.11300585390684653,0.004072283023670145,0,20.41860750062594,0.8571788955463238,0.7629182363245016,3929
175,8099.99925818558,64.77125893516028,0.9344770073862283,0.06290207290922087,0.0011913271384322134,0,26.827306785850688,0.8669408918090439,0.8566411035256017,4197
170,7730.45664635711,62.17149470181208,0.9303248202330772,0.06471609223902802,0.0037193156459211507,0,17.257410290138505,0.8534233846603542,0.8733720908802801,4033
171,7962.667839289723,62.99134386190084,0.9431958508273648,0.05408742899481354,0.001975796492961225,0,21.98907869891218,0.8435371247368461,0.9055463346281521,4049
172,6548.588778784166,55.513664637382306,0.8871313672922252,0.10428954423592493,0.006970509383378016,0,9.17136420347244,0.8528482424300364,0.8236477236011566,3730
173,8060.966425472098,62.64436393487446,0.955379276152702,0.04015865146256817,0.002974714923153198,0,13.64502618488,0.8397983074721211,0.9286420292383543,4034
174,6666.251241140627,57.05460212467075,0.8797549144753638,0.11386264998723512,0.004340056165432729,0,20.507623754915507,0.8579646477494302,0.7675573025273648,3917
175,8145.758195900793,65.19873143618304,0.9347722960151803,0.06309297912713473,0.0011859582542694497,0,26.933136546607336,0.8670587331594135,0.8543536184786256,4216
176,6431.8173660878765,55.58337406182287,0.8709761163032191,0.12305295950155763,0.005192107995846314,0,20.953576087053687,0.8621777235760557,0.7486752929687694,3852
177,7748.642031545848,61.34593992704902,0.9385153711572107,0.057485628592851785,0.001999500124968758,0,13.092346749171691,0.8481176732914883,0.8934272236236594,4001
178,7848.8264674423035,62.071527876431276,0.9435,0.05125,0.00325,0,12.170241771524546,0.8392324820871352,0.9061979613636078,4000
179,8861.468111881346,68.15411327575582,0.9684331797235023,0.027880184331797234,0.002304147465437788,0,24.698794793218504,0.8535198020244076,0.9319168111423419,4340
180,7349.710911546018,59.53318867061168,0.921875,0.07146516393442623,0.005122950819672131,0,13.651236445834058,0.8588955000438258,0.8725446461013778,3904
181,7009.629464430554,58.23341181571681,0.8973384030418251,0.09657794676806084,0.004055766793409379,0,15.475941292704114,0.852763824480303,0.8146967583055101,3945
182,5457.249819754766,50.97703149887122,0.8226193651640438,0.17177914110429449,0.0040010669511869835,0,13.154679717613732,0.8931646186639882,0.6526225830666221,3749
183,6381.1005940806135,54.6124497423222,0.8767735155018392,0.11849710982658959,0.002890173410404624,0,12.37924654790758,0.8719967602868229,0.7668202875359925,3806
