world,sched,seed,reward
60,SUS+PF,30033,-2643.0
60,SUS+PF,30034,-28569.3
60,SUS+PF,30035,-2411.4
60,SUS+PF,30036,-1169.4
60,SUS+PF,30037,-30379.6
60,SUS+PF,30038,-33655.5
60,SUS+PF,30039,-302.7
60,SUS+PF,30040,-36600.6
60,SUS+PF,30041,-26565.0
60,SUS+PF,30042,-25813.1
60,SUS+PF,30043,-31209.9
60,SUS+PF,30044,-36088.6
60,SUS+PF,30045,662.3
60,SUS+PF,30046,-8577.4
60,SUS+PF,30047,-36863.4
60,SUS+PF,30048,-22118.4
60,SUS+PF,30049,-11011.4
60,SUS+PF,30050,-37848.2
60,SUS+PF,30051,-36616.8
60,SUS+PF,30052,-36012.7
60,SUS+PF,30053,-17514.7
60,SUS+PF,30054,-18418.1
60,SUS+PF,30055,-16088.1
60,SUS+PF,30056,-23050.6
60,SUS+PF,30057,-15582.6
60,SUS+PF,30058,-16186.4
60,SUS+PF,30059,-32255.6
60,SUS+PF,30060,-30090.5
60,SUS+PF,30061,-18840.7
60,SUS+PF,30062,-31467.8
60,SUS+PF,30063,-5479.1
60,SUS+PF,30064,-18100.1
60,SUS+PF,30065,-13674.0
60,SUS+PF,30066,1259.9
60,SUS+PF,30067,-22061.2
60,SUS+PF,30068,-21405.9
60,SUS+PF,30069,-10299.1
60,SUS+PF,30070,-36691.7
60,SUS+PF,30071,-31726.9
60,SUS+PF,30072,-16032.7
60,SUS+PF,30073,-34432.8
60,SUS+PF,30074,-23988.1
60,SUS+PF,30075,-15757.2
60,SUS+PF,30076,-28674.7
60,SUS+PF,30077,-9383.7
60,SUS+PF,30078,-9886.8
60,SUS+PF,30079,-28777.8
60,SUS+PF,30080,-15199.7
60,SUS+PF,30081,982.7
60,SUS+PF,30082,-30849.9
60,SUS+PF,30083,-8274.1
60,SUS+PF,30084,-2631.5
60,SUS+PF,30085,-25326.9
60,SUS+PF,30086,-28778.3
60,SUS+PF,30087,-40245.4
60,SUS+PF,30088,-13151.3
60,SUS+PF,30089,-25709.9
60,SUS+PF,30090,1208.0
60,SUS+PF,30091,838.5
60,SUS+PF,30092,-36776.4
60,SUS+PF,30093,-23408.0
60,SUS+PF,30094,-37959.0
60,SUS+PF,30095,-12768.1
60,SUS+PF,30096,1015.9
60,SUS+PF,30097,-1550.6
60,SUS+PF,30098,-14297.2
60,SUS+PF,30099,-1252.8
60,SUS+Rnd,30000,-5067.4
60,SUS+Rnd,30001,-30807.1
60,SUS+Rnd,30002,-28456.4
60,SUS+Rnd,30003,-2217.7
60,SUS+Rnd,30004,-26102.1
60,SUS+Rnd,30005,-13024.8
60,SUS+Rnd,30006,-23069.7
60,SUS+Rnd,30007,-10306.4
60,SUS+Rnd,30008,-28929.8
60,SUS+Rnd,30009,-3882.3
60,SUS+Rnd,30010,-12298.8
60,SUS+Rnd,30011,-29963.0
60,SUS+Rnd,30012,-4434.8
60,SUS+Rnd,30013,-6988.8
60,SUS+Rnd,30014,-35853.6
60,SUS+Rnd,30015,-18036.1
60,SUS+Rnd,30016,-32613.5
60,SUS+Rnd,30017,-20818.0
60,SUS+Rnd,30018,-10543.5
60,SUS+Rnd,30019,-10057.7
60,SUS+Rnd,30020,-14976.3
60,SUS+Rnd,30021,-799.3
60,SUS+Rnd,30022,-13962.3
60,SUS+Rnd,30023,-36798.8
60,SUS+Rnd,30024,-29735.9
60,SUS+Rnd,30025,-25318.6
60,SUS+Rnd,30026,-10318.0
60,SUS+Rnd,30027,-26480.4
60,SUS+Rnd,30028,-25579.9
60,SUS+Rnd,30029,-17764.4
60,SUS+Rnd,30030,-25021.6
60,SUS+Rnd,30031,-21223.1
60,SUS+Rnd,30032,-13543.8
60,SUS+Rnd,30033,-3293.9
60,SUS+Rnd,30034,-26668.7
60,SUS+Rnd,30035,-3164.2
60,SUS+Rnd,30036,-1909.8
60,SUS+Rnd,30037,-28489.6
60,SUS+Rnd,30038,-31179.1
60,SUS+Rnd,30039,-2472.4
60,SUS+Rnd,30040,-36647.9
60,SUS+Rnd,30041,-25877.4
60,SUS+Rnd,30042,-23111.2
60,SUS+Rnd,30043,-30841.9
60,SUS+Rnd,30044,-33545.8
60,SUS+Rnd,30045,372.4
60,SUS+Rnd,30046,-9891.3
60,SUS+Rnd,30047,-35315.9
60,SUS+Rnd,30048,-20956.2
60,SUS+Rnd,30049,-7759.7
60,SUS+Rnd,30050,-35275.8
60,SUS+Rnd,30051,-34895.5
60,SUS+Rnd,30052,-34230.7
60,SUS+Rnd,30053,-15437.5
60,SUS+Rnd,30054,-16265.8
60,SUS+Rnd,30055,-14245.2
60,SUS+Rnd,30056,-21324.0
60,SUS+Rnd,30057,-13781.2
60,SUS+Rnd,30058,-13410.3
60,SUS+Rnd,30059,-29291.4
60,SUS+Rnd,30060,-28441.1
60,SUS+Rnd,30061,-17623.2
60,SUS+Rnd,30062,-28044.6
60,SUS+Rnd,30063,-7258.6
60,SUS+Rnd,30064,-14834.7
60,SUS+Rnd,30065,-13321.6
60,SUS+Rnd,30066,-263.5
60,SUS+Rnd,30067,-20780.9
60,SUS+Rnd,30068,-18644.8
60,SUS+Rnd,30069,-8431.0
60,SUS+Rnd,30070,-35779.6
60,SUS+Rnd,30071,-29317.0
60,SUS+Rnd,30072,-14182.4
60,SUS+Rnd,30073,-32603.9
60,SUS+Rnd,30074,-23880.4
60,SUS+Rnd,30075,-16432.8
60,SUS+Rnd,30076,-28240.6
60,SUS+Rnd,30077,-10186.4
60,SUS+Rnd,30078,-10078.0
60,SUS+Rnd,30079,-28357.1
60,SUS+Rnd,30080,-14287.4
60,SUS+Rnd,30081,-568.4
60,SUS+Rnd,30082,-28589.8
60,SUS+Rnd,30083,-8062.5
60,SUS+Rnd,30084,-4531.1
60,SUS+Rnd,30085,-23401.9
60,SUS+Rnd,30086,-27018.4
60,SUS+Rnd,30087,-36853.4
60,SUS+Rnd,30088,-12781.1
60,SUS+Rnd,30089,-24259.8
60,SUS+Rnd,30090,-1439.1
60,SUS+Rnd,30091,-481.5
60,SUS+Rnd,30092,-35795.8
60,SUS+Rnd,30093,-21305.9
60,SUS+Rnd,30094,-36162.1
60,SUS+Rnd,30095,-13736.7
60,SUS+Rnd,30096,-1745.4
60,SUS+Rnd,30097,-4033.0
60,SUS+Rnd,30098,-13728.4
60,SUS+Rnd,30099,-3347.7
60,SU+CQI,30000,-2646.7
60,SU+CQI,30001,-27104.9
60,SU+CQI,30002,-23984.2
60,SU+CQI,30003,-334.5
60,SU+CQI,30004,-21510.1
60,SU+CQI,30005,-8876.0
60,SU+CQI,30006,-17998.5
60,SU+CQI,30007,-7096.8
60,SU+CQI,30008,-25058.8
60,SU+CQI,30009,-990.5
60,SU+CQI,30010,-10037.9
60,SU+CQI,30011,-26759.2
60,SU+CQI,30012,-1666.1
60,SU+CQI,30013,-4752.9
60,SU+CQI,30014,-32197.0
60,SU+CQI,30015,-14231.0
60,SU+CQI,30016,-28370.4
60,SU+CQI,30017,-19150.1
60,SU+CQI,30018,-8303.7
60,SU+CQI,30019,-7011.3
60,SU+CQI,30020,-10079.7
60,SU+CQI,30021,-115.2
60,SU+CQI,30022,-12557.7
60,SU+CQI,30023,-32327.0
60,SU+CQI,30024,-27220.4
60,SU+CQI,30025,-21213.3
60,SU+CQI,30026,-6104.1
60,SU+CQI,30027,-24393.5
60,SU+CQI,30028,-20207.0
60,SU+CQI,30029,-14844.6
60,SU+CQI,30030,-21134.9
60,SU+CQI,30031,-15586.7
60,SU+CQI,30032,-9077.4
60,SU+CQI,30033,-271.6
60,SU+CQI,30034,-21334.5
60,SU+CQI,30035,-597.5
60,SU+CQI,30036,751.6
60,SU+CQI,30037,-24486.9
60,SU+CQI,30038,-26812.1
60,SU+CQI,30039,1394.1
60,SU+CQI,30040,-30440.6
60,SU+CQI,30041,-20474.3
60,SU+CQI,30042,-20792.2
60,SU+CQI,30043,-26750.4
60,SU+CQI,30044,-28982.3
60,SU+CQI,30045,1639.9
60,SU+CQI,30046,-5851.8
60,SU+CQI,30047,-32437.0
60,SU+CQI,30048,-16744.9
60,SU+CQI,30049,-5943.4
60,SU+CQI,30050,-30526.4
60,SU+CQI,30051,-31238.4
60,SU+CQI,30052,-28569.0
60,SU+CQI,30053,-12496.6
60,SU+CQI,30054,-14073.6
60,SU+CQI,30055,-11042.6
60,SU+CQI,30056,-16427.6
60,SU+CQI,30057,-10467.9
60,SU+CQI,30058,-10333.3
60,SU+CQI,30059,-24747.8
60,SU+CQI,30060,-24727.6
60,SU+CQI,30061,-12999.9
60,SU+CQI,30062,-26123.8
60,SU+CQI,30063,-2997.6
60,SU+CQI,30064,-11697.5
60,SU+CQI,30065,-8704.9
60,SU+CQI,30066,2679.4
60,SU+CQI,30067,-17468.9
60,SU+CQI,30068,-16981.9
60,SU+CQI,30069,-6447.0
60,SU+CQI,30070,-30104.7
60,SU+CQI,30071,-26077.3
60,SU+CQI,30072,-11707.9
60,SU+CQI,30073,-28646.4
60,SU+CQI,30074,-19363.7
60,SU+CQI,30075,-11327.0
60,SU+CQI,30076,-23153.6
60,SU+CQI,30077,-6246.1
60,SU+CQI,30078,-5731.6
60,SU+CQI,30079,-22854.7
60,SU+CQI,30080,-9685.5
60,SU+CQI,30081,1366.7
60,SU+CQI,30082,-24323.3
60,SU+CQI,30083,-4335.7
60,SU+CQI,30084,-1466.5
60,SU+CQI,30085,-19474.5
60,SU+CQI,30086,-22700.0
60,SU+CQI,30087,-32017.6
60,SU+CQI,30088,-10331.7
60,SU+CQI,30089,-19992.6
60,SU+CQI,30090,1947.3
60,SU+CQI,30091,2603.5
60,SU+CQI,30092,-31434.4
60,SU+CQI,30093,-16510.8
60,SU+CQI,30094,-30277.5
60,SU+CQI,30095,-8871.5
60,SU+CQI,30096,922.7
60,SU+CQI,30097,-314.9
60,SU+CQI,30098,-9283.7
60,SU+CQI,30099,497.4
60,SU+PF,30000,-10093.6
60,SU+PF,30001,-37092.3
60,SU+PF,30002,-33457.8
60,SU+PF,30003,-6936.6
60,SU+PF,30004,-31817.9
60,SU+PF,30005,-17123.9
60,SU+PF,30006,-28013.7
60,SU+PF,30007,-16053.4
60,SU+PF,30008,-34660.5
60,SU+PF,30009,-8311.7
60,SU+PF,30010,-19775.0
60,SU+PF,30011,-36577.2
60,SU+PF,30012,-8251.5
60,SU+PF,30013,-12595.2
60,SU+PF,30014,-42065.0
60,SU+PF,30015,-24106.9
60,SU+PF,30016,-38774.0
60,SU+PF,30017,-28001.8
60,SU+PF,30018,-16592.2
60,SU+PF,30019,-15312.9
60,SU+PF,30020,-18450.4
60,SU+PF,30021,-5633.2
60,SU+PF,30022,-20742.3
60,SU+PF,30023,-42232.4
60,SU+PF,30024,-36555.2
60,SU+PF,30025,-29506.5
60,SU+PF,30026,-13507.1
60,SU+PF,30027,-31938.3
60,SU+PF,30028,-28766.4
60,SU+PF,30029,-23858.1
60,SU+PF,30030,-30951.3
60,SU+PF,30031,-23949.3
60,SU+PF,30032,-18115.9
60,SU+PF,30033,-6869.0
60,SU+PF,30034,-31091.3
60,SU+PF,30035,-7690.4
60,SU+PF,30036,-5067.3
60,SU+PF,30037,-33894.3
60,SU+PF,30038,-36704.4
60,SU+PF,30039,-4019.1
60,SU+PF,30040,-39964.5
60,SU+PF,30041,-30267.9
60,SU+PF,30042,-29930.1
60,SU+PF,30043,-36311.3
60,SU+PF,30044,-38995.4
60,SU+PF,30045,-3644.7
60,SU+PF,30046,-12493.3
60,SU+PF,30047,-41378.4
60,SU+PF,30048,-26242.9
60,SU+PF,30049,-15012.2
60,SU+PF,30050,-40810.7
60,SU+PF,30051,-40711.6
60,SU+PF,30052,-38678.3
60,SU+PF,30053,-21767.3
60,SU+PF,30054,-22750.7
60,SU+PF,30055,-19815.0
60,SU+PF,30056,-26076.1
60,SU+PF,30057,-18739.1
60,SU+PF,30058,-19601.0
60,SU+PF,30059,-35287.7
60,SU+PF,30060,-34399.0
60,SU+PF,30061,-22404.0
60,SU+PF,30062,-35263.3
60,SU+PF,30063,-9989.7
60,SU+PF,30064,-21556.3
60,SU+PF,30065,-18073.1
60,SU+PF,30066,-1990.0
60,SU+PF,30067,-26001.9
60,SU+PF,30068,-26211.7
60,SU+PF,30069,-14398.6
60,SU+PF,30070,-39906.0
60,SU+PF,30071,-35539.0
60,SU+PF,30072,-20013.8
60,SU+PF,30073,-38107.7
60,SU+PF,30074,-28500.3
60,SU+PF,30075,-19992.2
60,SU+PF,30076,-32935.5
60,SU+PF,30077,-13508.9
60,SU+PF,30078,-13431.7
60,SU+PF,30079,-32617.8
60,SU+PF,30080,-18713.1
60,SU+PF,30081,-4063.0
60,SU+PF,30082,-34191.9
60,SU+PF,30083,-13076.3
60,SU+PF,30084,-7909.7
60,SU+PF,30085,-29118.3
60,SU+PF,30086,-32544.1
60,SU+PF,30087,-42937.9
60,SU+PF,30088,-19356.0
60,SU+PF,30089,-29370.9
60,SU+PF,30090,-3015.9
60,SU+PF,30091,-2405.4
60,SU+PF,30092,-40742.2
60,SU+PF,30093,-26318.0
60,SU+PF,30094,-39999.1
60,SU+PF,30095,-16920.9
60,SU+PF,30096,-4046.5
60,SU+PF,30097,-6592.4
60,SU+PF,30098,-18091.9
60,SU+PF,30099,-5886.3
60,SU+Rnd,30000,-12855.7
60,SU+Rnd,30001,-40376.9
60,SU+Rnd,30002,-36545.0
60,SU+Rnd,30003,-10003.2
60,SU+Rnd,30004,-34821.5
60,SU+Rnd,30005,-20913.1
60,SU+Rnd,30006,-31470.5
60,SU+Rnd,30007,-19376.9
60,SU+Rnd,30008,-37888.3
60,SU+Rnd,30009,-12433.4
60,SU+Rnd,30010,-22860.5
60,SU+Rnd,30011,-39920.2
60,SU+Rnd,30012,-11999.2
60,SU+Rnd,30013,-15985.3
60,SU+Rnd,30014,-45344.7
60,SU+Rnd,30015,-27207.4
60,SU+Rnd,30016,-41638.5
60,SU+Rnd,30017,-30446.4
60,SU+Rnd,30018,-18960.5
60,SU+Rnd,30019,-18367.2
60,SU+Rnd,30020,-21267.8
60,SU+Rnd,30021,-7842.1
60,SU+Rnd,30022,-22471.9
60,SU+Rnd,30023,-44310.8
60,SU+Rnd,30024,-39250.8
60,SU+Rnd,30025,-32626.8
60,SU+Rnd,30026,-16720.1
60,SU+Rnd,30027,-34131.5
60,SU+Rnd,30028,-32024.8
60,SU+Rnd,30029,-26731.9
60,SU+Rnd,30030,-33942.9
60,SU+Rnd,30031,-27532.4
60,SU+Rnd,30032,-21699.2
60,SU+Rnd,30033,-10500.4
60,SU+Rnd,30034,-34950.6
60,SU+Rnd,30035,-11538.3
60,SU+Rnd,30036,-8640.1
60,SU+Rnd,30037,-37642.8
60,SU+Rnd,30038,-39644.5
60,SU+Rnd,30039,-8008.5
60,SU+Rnd,30040,-44032.5
60,SU+Rnd,30041,-34162.0
60,SU+Rnd,30042,-32592.1
60,SU+Rnd,30043,-39547.8
60,SU+Rnd,30044,-42570.9
60,SU+Rnd,30045,-6335.7
60,SU+Rnd,30046,-16184.6
60,SU+Rnd,30047,-45162.6
60,SU+Rnd,30048,-29833.0
60,SU+Rnd,30049,-17543.9
60,SU+Rnd,30050,-43873.1
60,SU+Rnd,30051,-44234.1
60,SU+Rnd,30052,-42743.9
60,SU+Rnd,30053,-24804.5
60,SU+Rnd,30054,-25973.1
60,SU+Rnd,30055,-23141.5
60,SU+Rnd,30056,-29658.9
60,SU+Rnd,30057,-22059.1
60,SU+Rnd,30058,-22599.8
60,SU+Rnd,30059,-38196.7
60,SU+Rnd,30060,-37519.1
60,SU+Rnd,30061,-26094.8
60,SU+Rnd,30062,-38673.3
60,SU+Rnd,30063,-14017.3
60,SU+Rnd,30064,-24282.0
60,SU+Rnd,30065,-21678.4
60,SU+Rnd,30066,-6319.0
60,SU+Rnd,30067,-29553.2
60,SU+Rnd,30068,-28962.2
60,SU+Rnd,30069,-17585.8
60,SU+Rnd,30070,-43216.2
60,SU+Rnd,30071,-38720.8
60,SU+Rnd,30072,-22819.3
60,SU+Rnd,30073,-41186.4
60,SU+Rnd,30074,-32191.8
60,SU+Rnd,30075,-24080.0
60,SU+Rnd,30076,-36770.7
60,SU+Rnd,30077,-17099.3
60,SU+Rnd,30078,-16844.3
60,SU+Rnd,30079,-36641.5
60,SU+Rnd,30080,-22703.6
60,SU+Rnd,30081,-7626.8
60,SU+Rnd,30082,-38044.0
60,SU+Rnd,30083,-17108.3
60,SU+Rnd,30084,-11856.5
60,SU+Rnd,30085,-32931.5
60,SU+Rnd,30086,-36332.4
60,SU+Rnd,30087,-45927.5
60,SU+Rnd,30088,-22876.5
60,SU+Rnd,30089,-33213.3
60,SU+Rnd,30090,-7154.3
60,SU+Rnd,30091,-6319.7
60,SU+Rnd,30092,-44671.6
60,SU+Rnd,30093,-29870.4
60,SU+Rnd,30094,-44062.3
60,SU+Rnd,30095,-21238.1
60,SU+Rnd,30096,-7876.7
60,SU+Rnd,30097,-10918.0
60,SU+Rnd,30098,-21360.1
60,SU+Rnd,30099,-9437.8
