world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
P055,SUS-RPS,30081,2913.2997,102.4947,101.8072,0.5388,0.4583,2.7858,0.6194
P055,SUS+CQI-Feasible,30081,3639.1378,107.9031,105.2821,0.5518,0.4457,3.6491,0.6259
P055,SUS+CQI@m=3,30081,2683.0316,107.0283,100.2169,0.5245,0.4728,3.0,0.6197
P055,SUS-RPS,30082,-8708.49,97.5706,96.9396,0.3538,0.6398,2.2517,0.5633
P055,SUS+CQI-Feasible,30082,-857.1206,134.7344,130.4794,0.4647,0.5309,3.9055,0.532
P055,SUS+CQI@m=3,30082,-2272.2668,130.6828,124.6818,0.4428,0.553,3.0,0.5062
P055,SUS-RPS,30083,2387.9993,108.3433,107.571,0.5227,0.4732,2.3367,0.5728
P055,SUS+CQI-Feasible,30083,3849.1333,115.2286,114.2473,0.5538,0.443,3.1676,0.5772
P055,SUS+CQI@m=3,30083,3351.4114,115.8583,111.5607,0.5382,0.4585,3.0,0.5855
P055,SUS-RPS,30084,-5036.25,98.2274,97.6515,0.3978,0.5961,2.6475,0.5869
P055,SUS+CQI-Feasible,30084,-127.135,123.7541,118.8236,0.4738,0.5217,3.9006,0.5602
P055,SUS+CQI@m=3,30084,-761.0716,122.5731,116.0235,0.4608,0.5345,3.0,0.5412
P055,SUS-RPS,30085,-1774.6281,107.4787,107.078,0.4509,0.5447,3.0235,0.5646
P055,SUS+CQI-Feasible,30085,799.9243,121.9707,118.8978,0.4916,0.505,3.7873,0.5478
P055,SUS+CQI@m=3,30085,17.5997,120.0962,115.3821,0.4761,0.5203,3.0,0.5298
P055,SUS-RPS,30086,6249.7521,109.3641,107.9745,0.6182,0.379,2.7928,0.6445
P055,SUS+CQI-Feasible,30086,6116.9617,108.2541,107.8776,0.6174,0.3797,3.293,0.6332
